시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),건축년도,도로명,비고,lng,lat
경상남도 창원의창구 사림동,3*,다가구,12m미만,274.64,283.5,201608,29,"        66,000",2014.0,사림로158번길,1. 의창구_단독다가구(매매),128.683770564606,35.2424216725039
경상남도 창원의창구 사림동,4*,다가구,25m미만,401.95,301.5,201608,2,"        59,700",1996.0,퇴촌로9번길,1. 의창구_단독다가구(매매),128.686562988934,35.2430519339637
경상남도 창원의창구 사림동,4*,다가구,25m미만,354.34,315.9,201609,23,"        73,000",1986.0,퇴촌로9번길,1. 의창구_단독다가구(매매),128.686562988934,35.2430519339637
경상남도 창원의창구 사림동,5*,다가구,12m미만,423.42,318.2,201703,22,"        59,000",1997.0,퇴촌로25번길,1. 의창구_단독다가구(매매),128.687683333965,35.2428376843035
경상남도 창원의창구 사림동,5*,다가구,12m미만,231.09,331.6,201612,15,"        58,000",1987.0,퇴촌로9번길,1. 의창구_단독다가구(매매),128.686562988934,35.2430519339637
경상남도 창원의창구 사림동,7*,다가구,12m미만,195.9,401.5,201611,5,"        86,000",1993.0,사림로8번길,1. 의창구_단독다가구(매매),128.678536612131,35.2441091947401
경상남도 창원의창구 사림동,8*,단독,12m미만,302.35,219.1,201702,3,"        42,500",1994.0,창이대로383번길,1. 의창구_단독다가구(매매),128.679409000275,35.2447339788619
경상남도 창원의창구 사림동,1**,단독,12m미만,120.25,243.3,201607,1,"        35,500",1993.0,,1. 의창구_단독다가구(매매),,
경상남도 창원의창구 사림동,1**,단독,12m미만,234.42,243.3,201703,22,"        66,000",2016.0,사림로45번길,1. 의창구_단독다가구(매매),128.680251473247,35.2497323229069
경상남도 창원의창구 사림동,1**,단독,12m미만,347.71,243.6,201609,30,"        58,200",1996.0,사림로16번길,1. 의창구_단독다가구(매매),128.678452538571,35.24498688448
경상남도 창원의창구 사림동,*,단독,12m미만,132.41,248.7,201705,11,"        40,750",1983.0,용지로275번길,1. 의창구_단독다가구(매매),128.686529558457,35.239368950054
경상남도 창원의창구 사림동,1**,단독,12m미만,217.73,250.7,201706,15,"        39,000",1994.0,사림로71번길,1. 의창구_단독다가구(매매),128.681074565368,35.247636196614
경상남도 창원의창구 사림동,*,단독,12m미만,230.61,253.8,201610,22,"        47,800",1996.0,용지로293번길,1. 의창구_단독다가구(매매),128.688425101099,35.2401109815978
경상남도 창원의창구 사림동,1**,단독,12m미만,242.63,254.4,201704,25,"        51,500",1997.0,사림로85번길,1. 의창구_단독다가구(매매),128.682399953087,35.2471066943415
경상남도 창원의창구 사림동,9*,단독,12m미만,114.4,256.1,201609,30,"        34,000",1987.0,사림로16번길,1. 의창구_단독다가구(매매),128.678452538571,35.24498688448
경상남도 창원의창구 사림동,1**,단독,12m미만,103.94,256.4,201703,3,"        33,600",1985.0,,1. 의창구_단독다가구(매매),,
경상남도 창원의창구 사림동,9*,단독,12m미만,245.7,256.6,201702,23,"        67,395",2016.0,사림로12번길,1. 의창구_단독다가구(매매),128.678852317343,35.2444333982145
경상남도 창원의창구 사림동,8*,단독,12m미만,326.08,257.5,201706,19,"        49,200",1994.0,사림로12번길,1. 의창구_단독다가구(매매),128.678852317343,35.2444333982145
경상남도 창원의창구 사림동,9*,단독,12m미만,99.18,258.3,201612,12,"        38,000",1985.0,사림로8번길,1. 의창구_단독다가구(매매),128.678536612131,35.2441091947401
경상남도 창원의창구 사림동,9*,단독,12m미만,99.18,258.3,201706,19,"        36,200",1985.0,사림로8번길,1. 의창구_단독다가구(매매),128.678536612131,35.2441091947401
경상남도 창원의창구 사림동,9*,단독,12m미만,96.92,260.6,201704,26,"        35,600",1985.0,사림로12번길,1. 의창구_단독다가구(매매),128.678852317343,35.2444333982145
경상남도 창원의창구 사림동,1**,단독,12m미만,311.12,265.2,201702,26,"        42,500",2004.0,사림로85번길,1. 의창구_단독다가구(매매),128.682399953087,35.2471066943415
경상남도 창원의창구 사림동,2*,단독,12m미만,193.37,267.3,201610,20,"        48,000",1986.0,용지로281번길,1. 의창구_단독다가구(매매),128.687048112934,35.2395261931897
경상남도 창원의창구 사림동,1*,단독,12m미만,109.46,267.4,201612,23,"        47,750",1987.0,용지로293번길,1. 의창구_단독다가구(매매),128.688425101099,35.2401109815978
경상남도 창원의창구 사림동,2*,단독,12m미만,328.75,267.5,201706,25,"        67,750",2005.0,용지로275번길,1. 의창구_단독다가구(매매),128.686529558457,35.239368950054
경상남도 창원의창구 사림동,1**,단독,25m미만,140.91,267.7,201701,14,"        73,000",1985.0,사림로,1. 의창구_단독다가구(매매),128.681196412374,35.2458278357527
경상남도 창원의창구 사림동,7*,단독,12m미만,149.64,267.9,201611,23,"        49,000",2007.0,사림로100번길,1. 의창구_단독다가구(매매),128.682152933061,35.2443546609711
경상남도 창원의창구 사림동,1**,단독,12m미만,245.93,270.0,201705,10,"        56,000",2002.0,사림로99번길,1. 의창구_단독다가구(매매),128.685203740463,35.2490535020298
경상남도 창원의창구 사림동,1**,단독,12m미만,260.44,271.3,201705,4,"        82,000",2015.0,사림로71번길,1. 의창구_단독다가구(매매),128.681074565368,35.247636196614
경상남도 창원의창구 사림동,2*,단독,12m미만,230.44,272.5,201702,2,"        54,000",1996.0,용지로281번길,1. 의창구_단독다가구(매매),128.687048112934,35.2395261931897
경상남도 창원의창구 사림동,2*,단독,12m미만,268.21,272.5,201608,30,"        73,000",2016.0,용지로285번길,1. 의창구_단독다가구(매매),128.687339232643,35.2398347657569
경상남도 창원의창구 사림동,1**,단독,12m미만,225.49,273.9,201704,12,"        51,500",1996.0,사림로99번길,1. 의창구_단독다가구(매매),128.685203740463,35.2490535020298
경상남도 창원의창구 사림동,6*,단독,25m미만,329.02,274.8,201703,27,"        55,750",1994.0,사림로,1. 의창구_단독다가구(매매),128.681196412374,35.2458278357527
경상남도 창원의창구 사림동,4*,단독,25m미만,265.46,280.8,201610,25,"        69,000",1996.0,사림로,1. 의창구_단독다가구(매매),128.681196412374,35.2458278357527
경상남도 창원의창구 사림동,5*,단독,12m미만,434.25,293.2,201610,23,"        83,000",2003.0,퇴촌로25번길,1. 의창구_단독다가구(매매),128.687683333965,35.2428376843035
경상남도 창원의창구 사림동,4*,단독,25m미만,209.18,321.7,201705,24,"        81,500",1984.0,사림로,1. 의창구_단독다가구(매매),128.681196412374,35.2458278357527
경상남도 창원의창구 사림동,7*,단독,12m미만,384.45,409.4,201704,3,"       100,000",2011.0,사림로8번길,1. 의창구_단독다가구(매매),128.678536612131,35.2441091947401
경상남도 창원의창구 서상동,2**,다가구,8m미만,112.65,111.0,201609,30,"        10,000",1979.0,서상로12번길,1. 의창구_단독다가구(매매),128.619016192659,35.2619192585576
경상남도 창원의창구 서상동,6**,다가구,12m미만,314.05,169.9,201706,28,"        87,000",2016.0,평산로215번길,1. 의창구_단독다가구(매매),128.623215592481,35.260823782472
경상남도 창원의창구 서상동,6**,다가구,12m미만,320.47,170.0,201611,25,"        84,000",2012.0,평산로195번길,1. 의창구_단독다가구(매매),128.623841018755,35.2584117368394
경상남도 창원의창구 서상동,7**,다가구,12m미만,338.77,170.4,201607,4,"        47,000",2013.0,평산로127번길,1. 의창구_단독다가구(매매),128.619431417833,35.2550990064059
경상남도 창원의창구 서상동,4**,다가구,8m미만,154.88,180.0,201610,19,"        19,500",1983.0,천주로18번길,1. 의창구_단독다가구(매매),128.620332504858,35.263412354758
경상남도 창원의창구 서상동,3**,다가구,12m미만,257.65,186.0,201611,7,"        58,500",2006.0,천주로18번길,1. 의창구_단독다가구(매매),128.620332504858,35.263412354758
경상남도 창원의창구 서상동,7**,다가구,12m미만,378.07,195.1,201609,8,"       101,000",2016.0,평산로135번길,1. 의창구_단독다가구(매매),128.620355970607,35.255396648001
경상남도 창원의창구 서상동,6**,다가구,12m미만,431.22,220.5,201608,29,"       108,000",2015.0,평산로163번길,1. 의창구_단독다가구(매매),128.622088776616,35.2571514514166
경상남도 창원의창구 서상동,6**,다가구,12m미만,406.32,227.6,201611,10,"       132,000",2016.0,평산로215번길,1. 의창구_단독다가구(매매),128.623215592481,35.260823782472
경상남도 창원의창구 서상동,6**,다가구,12m미만,479.14,241.1,201611,28,"       108,000",2010.0,의창대로254번길,1. 의창구_단독다가구(매매),128.625551412622,35.2602366335263
경상남도 창원의창구 서상동,6**,다가구,12m미만,514.98,241.9,201611,15,"       163,000",2016.0,평산로215번길,1. 의창구_단독다가구(매매),128.623215592481,35.260823782472
경상남도 창원의창구 서상동,7**,다가구,12m미만,428.03,245.4,201612,15,"       101,000",2016.0,평산로131번길,1. 의창구_단독다가구(매매),128.619843258333,35.2552779734466
경상남도 창원의창구 서상동,6**,다가구,8m미만,543.62,269.2,201611,28,"       118,000",2013.0,평산로171번길,1. 의창구_단독다가구(매매),128.622264510343,35.2579145041777
경상남도 창원의창구 서상동,7**,다가구,25m미만,551.24,273.2,201701,16,"       140,000",2014.0,,1. 의창구_단독다가구(매매),,
경상남도 창원의창구 서상동,3**,단독,8m미만,23.8,43.0,201706,28,"         9,100",1950.0,천주로18번길,1. 의창구_단독다가구(매매),128.620332504858,35.263412354758
경상남도 창원의창구 서상동,3**,단독,12m미만,152.0,140.72,201702,20,"        34,000",1991.0,의창대로211번길,1. 의창구_단독다가구(매매),128.621066435826,35.263220835182
경상남도 창원의창구 서상동,2**,단독,8m미만,66.61,165.0,201612,23,"        18,500",1977.0,서상로,1. 의창구_단독다가구(매매),128.619760969892,35.2636090855697
경상남도 창원의창구 서상동,6**,단독,12m미만,372.62,199.8,201705,26,"        92,500",2012.0,남산로113번길,1. 의창구_단독다가구(매매),128.621530620053,35.2551108126785
경상남도 창원의창구 서상동,6**,단독,12m미만,469.87,235.3,201609,7,"       108,000",2016.0,평산로215번길,1. 의창구_단독다가구(매매),128.623215592481,35.260823782472
경상남도 창원의창구 소계동,7**,단독,8m미만,98.78,96.7,201610,31,"        19,500",1991.0,소계로106번길,1. 의창구_단독다가구(매매),128.599204361325,35.2590099310493
경상남도 창원의창구 소계동,7**,단독,8m미만,58.72,106.9,201609,8,"        10,000",1983.0,금강로369번길,1. 의창구_단독다가구(매매),128.601005290413,35.2585269357593
경상남도 창원의창구 소계동,7**,단독,12m미만,126.54,108.6,201610,6,"        18,500",1983.0,소계로78번길,1. 의창구_단독다가구(매매),128.600829617144,35.2569859998807
경상남도 창원의창구 소계동,7**,단독,12m미만,67.24,115.4,201701,24,"        17,500",1979.0,소계로,1. 의창구_단독다가구(매매),128.597885003342,35.2584576991973
경상남도 창원의창구 소계동,7**,단독,12m미만,73.4,123.5,201608,8,"        22,000",1985.0,소계로90번길,1. 의창구_단독다가구(매매),128.60056312208,35.2580337774283
경상남도 창원의창구 소계동,7**,단독,12m미만,124.0,124.8,201610,10,"        17,350",1983.0,소계로78번길,1. 의창구_단독다가구(매매),128.600829617144,35.2569859998807
경상남도 창원의창구 소계동,7**,단독,12m미만,92.01,128.3,201612,19,"        10,000",1986.0,소계로94번길,1. 의창구_단독다가구(매매),128.600273991456,35.2584727146437
경상남도 창원의창구 소계동,7**,단독,12m미만,125.77,129.2,201702,27,"        28,000",1983.0,금강로341번길,1. 의창구_단독다가구(매매),128.5977492558,35.2577050748846
경상남도 창원의창구 소계동,7**,단독,12m미만,102.38,131.8,201703,14,"        19,500",1983.0,금강로341번길,1. 의창구_단독다가구(매매),128.5977492558,35.2577050748846
경상남도 창원의창구 소계동,7**,단독,12m미만,134.6,132.4,201607,23,"        16,500",1986.0,소계로90번길,1. 의창구_단독다가구(매매),128.60056312208,35.2580337774283
경상남도 창원의창구 소계동,7**,단독,12m미만,92.29,135.6,201610,28,"        17,000",1985.0,소계로94번길,1. 의창구_단독다가구(매매),128.600273991456,35.2584727146437
경상남도 창원의창구 소계동,7**,단독,12m미만,150.76,136.5,201607,26,"        17,000",1983.0,소계로90번길,1. 의창구_단독다가구(매매),128.60056312208,35.2580337774283
경상남도 창원의창구 소계동,7**,단독,12m미만,180.39,152.9,201703,27,"        17,000",1988.0,소계로132번길,1. 의창구_단독다가구(매매),128.597399695796,35.2607647604878
경상남도 창원의창구 소계동,7**,단독,12m미만,147.97,163.4,201611,3,"        23,000",1986.0,소계로84번길,1. 의창구_단독다가구(매매),128.600841575151,35.2575995770818
경상남도 창원의창구 소계동,7**,단독,12m미만,421.67,209.0,201612,3,"        48,000",1992.0,소계로106번길,1. 의창구_단독다가구(매매),128.599204361325,35.2590099310493
경상남도 창원의창구 소계동,7**,단독,12m미만,145.8,259.7,201610,15,"        30,300",1984.0,소계로,1. 의창구_단독다가구(매매),128.597885003342,35.2584576991973
경상남도 창원의창구 소계동,7**,단독,12m미만,658.88,386.8,201611,12,"       113,000",2014.0,소계로106번길,1. 의창구_단독다가구(매매),128.599204361325,35.2590099310493
경상남도 창원의창구 소답동,1**,다가구,12m미만,472.56,217.1,201703,21,"        52,300",2014.0,의창대로299번길,1. 의창구_단독다가구(매매),128.630397512598,35.2630097254641
경상남도 창원의창구 소답동,1**,단독,8m미만,123.12,114.7,201703,21,"        19,980",1993.0,읍성로,1. 의창구_단독다가구(매매),128.61980984891,35.2659154716476
경상남도 창원의창구 소답동,1**,단독,12m미만,136.07,122.3,201705,9,"        17,867",1984.0,의안로44번길,1. 의창구_단독다가구(매매),128.626992705138,35.2655305929732
