NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
115,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,20.9400,202208,12,"3,200",18,-,-,2003,중앙대로 75,-,중개거래,경남 창원성산구
116,경상남도 창원시 성산구 중앙동,101-2,0101,0002,대흥인터빌,31.8800,202208,11,"4,400",10,-,-,2004,중앙대로 33,-,중개거래,경남 창원성산구
117,경상남도 창원시 성산구 중앙동,96-4,0096,0004,창원리제스타워,33.1200,202208,05,"5,700",13,-,-,2004,중앙대로 85,-,중개거래,경남 창원성산구
118,경상남도 창원시 성산구 중앙동,94-2,0094,0002,창원광장 동광뷰엘,23.9100,202208,04,"9,400",17,-,-,2017,중앙대로113번길 13,-,중개거래,경남 창원성산구
119,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4000,202208,04,"6,200",9,-,-,2015,중앙대로83번길 8,-,중개거래,경남 창원성산구
120,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,24.9400,202208,04,"3,600",13,-,-,2003,중앙대로 75,-,중개거래,경남 창원성산구
121,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,28.7850,202208,04,"3,800",5,-,-,2003,중앙대로 75,-,중개거래,경남 창원성산구
122,경상남도 창원시 성산구 중앙동,100-2,0100,0002,현대오피스텔,32.8500,202208,03,"3,000",9,-,-,1990,중앙대로 55,-,직거래,-
123,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,28.7850,202208,02,"3,800",6,-,-,2003,중앙대로 75,-,중개거래,경남 창원성산구
124,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,20.9400,202208,02,"3,000",6,-,-,2003,중앙대로 75,-,중개거래,경남 창원성산구
125,경상남도 창원시 성산구 중앙동,98-4,0098,0004,성원그랜드오피스텔,41.2000,202208,01,"4,300",7,-,-,1990,용지로 70,-,중개거래,경남 창원성산구
126,경상남도 창원시 성산구 상남동,73-2,0073,0002,위드필타워,24.2800,202207,28,"6,800",4,-,-,2016,상남로 75,-,중개거래,경남 창원성산구 경남 창원의창구
127,경상남도 창원시 성산구 중앙동,96-4,0096,0004,창원리제스타워,24.9600,202207,28,"4,900",14,-,-,2004,중앙대로 85,-,중개거래,경남 창원성산구
128,경상남도 창원시 성산구 중앙동,99-2,0099,0002,창원 중앙 블루힐스,37.8300,202207,27,"13,500",12,-,-,2016,용지로 56,-,직거래,-
129,경상남도 창원시 성산구 중앙동,99-2,0099,0002,창원 중앙 블루힐스,21.2400,202207,26,"6,700",4,-,-,2016,용지로 56,-,중개거래,경남 창원성산구 경남 창원의창구
130,경상남도 창원시 성산구 중앙동,96-4,0096,0004,창원리제스타워,24.9600,202207,25,"4,700",15,-,-,2004,중앙대로 85,-,중개거래,경남 창원성산구
131,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4800,202207,25,"6,700",16,-,-,2015,중앙대로83번길 8,-,중개거래,경남 창원성산구
132,경상남도 창원시 성산구 상남동,14-1,0014,0001,지원빌딩,21.7800,202207,22,"5,500",9,-,-,2012,마디미로16번길 11,-,중개거래,경남 창원성산구
133,경상남도 창원시 성산구 중앙동,100-2,0100,0002,현대오피스텔,31.1600,202207,22,"1,800",6,-,-,1990,중앙대로 55,-,직거래,-
134,경상남도 창원시 성산구 중앙동,100-2,0100,0002,현대오피스텔,38.3250,202207,22,"2,000",5,-,-,1990,중앙대로 55,-,직거래,-
135,경상남도 창원시 성산구 중앙동,101-2,0101,0002,대흥인터빌,37.4900,202207,22,"6,850",7,-,-,2004,중앙대로 33,-,중개거래,경남 창원성산구
136,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,24.3234,202207,20,"9,000",19,-,-,2016,중앙대로 94,-,중개거래,경남 창원성산구
137,경상남도 창원시 성산구 상남동,75-3,0075,0003,창원 디아트리에 오피스텔,29.7200,202207,19,"10,300",10,-,-,2017, ,-,중개거래,경남 창원성산구
138,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,20.9400,202207,18,"3,050",9,-,-,2003,중앙대로 75,-,중개거래,경남 창원성산구
139,경상남도 창원시 성산구 중앙동,95-1,0095,0001,하이페르 오피스텔,67.7400,202207,15,"9,900",12,-,-,2003,용지로 96,20220826,중개거래,경남 창원성산구
140,경상남도 창원시 성산구 상남동,1-2,0001,0002,상남오피스텔,44.2000,202207,13,"4,300",5,-,-,1990,원이대로 648,-,중개거래,경남 창원성산구
141,경상남도 창원시 성산구 중앙동,96-4,0096,0004,창원리제스타워,24.9600,202207,11,"4,150",3,-,-,2004,중앙대로 85,-,중개거래,경남 창원성산구 경남 창원의창구
142,경상남도 창원시 성산구 상남동,14-1,0014,0001,지원빌딩,31.9800,202207,11,"7,500",9,-,-,2012,마디미로16번길 11,-,중개거래,경남 창원성산구
