시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,NO,동,매수자,매도자,해제사유발생일,거래유형,중개사소재지,등기일자,주택유형
경상남도 창원의창구 팔용동,69,69,0,팔용원풍,84.5257,201911,18,"        25,000",3,2000,사화로90번길 6,,,,,,,,,
경상남도 창원의창구 팔용동,69,69,0,팔용원풍,84.5257,201911,1,"        25,800",11,2000,사화로90번길 20,,,,,,,,,
경상남도 창원의창구 대원동,80-1,80,1,대동1차황토방,84.87,201911,27,"        17,700",12,1999,창원대로 548,,,,,,,,,
경상남도 창원의창구 팔용동,125,125,0,벽산블루밍C단지,59.97,201911,19,"        20,000",8,1999,남산로 20,,,,,,,,,
경상남도 창원의창구 팔용동,125,125,0,벽산블루밍C단지,59.97,201911,6,"        20,000",7,1999,남산로 20,,,,,,,,,
경상남도 창원의창구 팔용동,125,125,0,벽산블루밍C단지,59.97,201911,5,"        19,500",11,1999,남산로 20,,,,,,,,,
경상남도 창원의창구 팔용동,125,125,0,벽산블루밍C단지,59.97,201911,4,"        15,000",1,1999,남산로 20,,,,,,,,,
경상남도 창원의창구 팔용동,125,125,0,벽산블루밍C단지,84.905,201911,3,"        25,900",17,1999,남산로 20,,,,,,,,,
경상남도 창원의창구 명서동,27,27,0,명곡두산위브,168.18,201911,20,"        44,454",11,2010,도계로 135,,,,,,,,,
경상남도 창원의창구 명서동,27,27,0,명곡두산위브,167.45,201911,18,"        54,000",8,2010,도계로 135,,,,,,,,,
경상남도 창원의창구 명서동,27,27,0,명곡두산위브,137.86,201911,17,"        47,000",14,2010,도계로 135,,,,,,,,,
경상남도 창원의창구 명서동,27,27,0,명곡두산위브,117.26,201911,14,"        46,500",10,2010,도계로 135,,,,,,,,,
경상남도 창원의창구 명서동,27,27,0,명곡두산위브,84.99,201911,2,"        33,000",1,2010,도계로 135,,,,,,,,,
경상남도 창원의창구 명서동,27,27,0,명곡두산위브,84.99,201911,26,"        33,500",1,2010,도계로 135,,,,,,,,,
경상남도 창원의창구 명서동,27,27,0,명곡두산위브,84.99,201911,24,"        36,800",15,2010,도계로 135,,,,,,,,,
경상남도 창원의창구 소답동,142-33,142,33,미도상가빌라,62.565,201911,24,"        12,000",8,1995,의창대로289번길 11,,,,,,,,,
경상남도 창원의창구 소답동,110-1,110,1,국도그랜드맨션,84.69,201911,15,"        20,750",14,1997,의안로22번길 2,,,,,,,,,
경상남도 창원의창구 명서동,27,27,0,두산위브,103.75,201911,27,"        39,500",1,2011,도계로 135,,,,,,,,,
경상남도 창원의창구 명서동,27,27,0,명곡두산위브,137.98,201911,8,"        47,000",8,2010,도계로 135,,,,,,,,,
경상남도 창원의창구 명서동,27,27,0,명곡두산위브,84.99,201911,7,"        36,900",6,2010,도계로 135,,,,,,,,,
경상남도 창원의창구 명서동,27,27,0,두산위브,103.49,201911,6,"        42,400",10,2011,도계로 135,,,,,,,,,
경상남도 창원의창구 명서동,27,27,0,두산위브,126.06,201911,21,"        46,800",11,2011,도계로 135,,,,,,,,,
경상남도 창원의창구 명서동,27,27,0,두산위브,103.75,201911,20,"        43,300",11,2011,도계로 135,,,,,,,,,
경상남도 창원의창구 명서동,27,27,0,두산위브,103.58,201911,18,"        42,700",14,2011,도계로 135,,,,,,,,,
경상남도 창원의창구 명서동,27,27,0,두산위브,103.49,201911,9,"        42,900",11,2011,도계로 135,,,,,,,,,
경상남도 창원의창구 명서동,27,27,0,두산위브,103.58,201911,7,"        41,500",5,2011,도계로 135,,,,,,,,,
경상남도 창원의창구 소계동,723-1,723,1,수정맨션,58.14,201911,29,"         6,000",2,1985,소계로 101,,,,,,,,,
경상남도 창원의창구 용호동,67-2,67,2,무학,56.43,201911,30,"        24,000",2,1987,외동반림로 200,,,,,,,,,
경상남도 창원의창구 동정동,277,277,0,흥한웰가,116.95,201911,21,"        33,100",5,2004,천주로 33,,,,,,,,,
경상남도 창원의창구 동정동,277,277,0,흥한웰가,116.95,201911,17,"        32,700",3,2004,천주로 33,,,,,,,,,
경상남도 창원의창구 동정동,277,277,0,흥한웰가,84.91,201911,13,"        27,500",10,2004,천주로 33,,,,,,,,,
경상남도 창원의창구 동정동,277,277,0,흥한웰가,84.91,201911,12,"        26,500",5,2004,천주로 33,,,,,,,,,
경상남도 창원의창구 동정동,277,277,0,흥한웰가,84.91,201911,7,"        26,000",15,2004,천주로 33,,,,,,,,,
경상남도 창원의창구 동정동,277,277,0,흥한웰가,84.91,201911,6,"        28,200",17,2004,천주로 33,,,,,,,,,
경상남도 창원의창구 동정동,277,277,0,흥한웰가,84.91,201911,2,"        23,800",2,2004,천주로 33,,,,,,,,,
경상남도 창원의창구 용호동,67-2,67,2,무학,56.43,201911,26,"        23,000",3,1987,외동반림로 200,,,,,,,,,
경상남도 창원의창구 용호동,67-2,67,2,무학,50.48,201911,23,"        19,000",3,1987,외동반림로 200,,,,,,,,,
경상남도 창원의창구 용호동,67-2,67,2,무학,56.43,201911,19,"        22,000",1,1987,외동반림로 200,,,,,,,,,
경상남도 창원의창구 용호동,67-2,67,2,무학,56.43,201911,18,"        21,000",5,1987,외동반림로 200,,,,,,,,,
경상남도 창원의창구 용호동,67-2,67,2,무학,56.43,201911,16,"        21,500",4,1987,외동반림로 200,,,,,,,,,
경상남도 창원의창구 봉곡동,66,66,0,늘푸른마을코오롱,84.384,201911,25,"        22,350",4,1999,지귀로95번길 7,,,,,,,,,
경상남도 창원의창구 봉곡동,66,66,0,늘푸른마을코오롱,84.384,201911,24,"        22,100",6,1999,지귀로95번길 7,,,,,,,,,
경상남도 창원의창구 봉곡동,66,66,0,늘푸른마을코오롱,84.384,201911,18,"        21,500",9,1999,지귀로95번길 7,,,,,,,,,
경상남도 창원의창구 봉곡동,66,66,0,늘푸른마을코오롱,84.384,201911,15,"        23,000",5,1999,지귀로95번길 7,,,,,,,,,
경상남도 창원의창구 봉곡동,66,66,0,늘푸른마을코오롱,84.384,201911,11,"        20,300",4,1999,지귀로95번길 7,,,,,,,,,
경상남도 창원의창구 소계동,707-5,707,5,협성파크맨션,48.81,201911,5,"         7,000",4,1986,소계로84번길 17,,,,,,,,,
경상남도 창원의창구 용호동,70,70,0,용지 아이파크,114.807,201911,1,"        85,000",22,2017,원이대로579번길 13,,,,,,,,,
경상남도 창원의창구 용호동,70,70,0,용지 아이파크,114.807,201911,9,"        81,000",5,2017,원이대로579번길 13,,,,,,,,,
경상남도 창원의창구 용호동,70,70,0,용지 아이파크,114.807,201911,4,"        81,500",5,2017,원이대로579번길 13,,,,,,,,,
경상남도 창원의창구 용호동,70,70,0,용지 아이파크,114.807,201911,3,"        82,250",20,2017,원이대로579번길 13,,,,,,,,,
경상남도 창원의창구 동정동,300-7,300,7,성신,84.29,201911,29,"        12,000",7,1991,의창대로139번길 13,,,,,,,,,
경상남도 창원의창구 동정동,300-7,300,7,성신,84.29,201911,16,"        14,000",6,1991,의창대로139번길 13,,,,,,,,,
경상남도 창원의창구 동정동,536-2,536,2,남아그린타워,59.965,201911,8,"        13,100",8,1997,동정길 7,,,,,,,,,
경상남도 창원의창구 동정동,536-2,536,2,남아그린타워,59.965,201911,1,"        12,300",13,1997,동정길 7,,,,,,,,,
경상남도 창원의창구 용호동,70,70,0,용지 아이파크,84.7312,201911,29,"        66,500",11,2017,원이대로579번길 13,,,,,,,,,
경상남도 창원의창구 용호동,70,70,0,용지 아이파크,127.3672,201911,29,"       105,000",2,2017,원이대로579번길 13,,,,,,,,,
경상남도 창원의창구 용호동,70,70,0,용지 아이파크,114.807,201911,27,"        89,990",7,2017,원이대로579번길 13,,,,,,,,,
경상남도 창원의창구 봉림동,715,715,0,엘에이치피닉스포레,101.63,201911,5,"        38,200",9,2011,대봉로 27,,,,,,,,,
경상남도 창원의창구 용호동,67-2,67,2,무학,50.48,201911,30,"        20,000",4,1987,외동반림로 200,,,,,,,,,
경상남도 창원의창구 용호동,67-2,67,2,무학,56.43,201911,29,"        25,000",1,1987,외동반림로 200,,,,,,,,,
경상남도 창원의창구 용호동,67-2,67,2,무학,56.43,201911,26,"        22,300",2,1987,외동반림로 200,,,,,,,,,
경상남도 창원의창구 북면 감계리,231-10,231,10,감계 힐스테이트2차,101.3891,201911,22,"        32,000",11,2017,감계로 341,,,,,,,,,
경상남도 창원의창구 북면 감계리,231-10,231,10,감계 힐스테이트2차,101.3891,201911,21,"        30,500",3,2017,감계로 341,,,,,,,,,
경상남도 창원의창구 봉림동,715,715,0,엘에이치피닉스포레,84.99,201911,23,"        31,700",3,2011,대봉로 27,,,,,,,,,
경상남도 창원의창구 봉림동,715,715,0,엘에이치피닉스포레,121.91,201911,18,"        39,500",10,2011,대봉로 27,,,,,,,,,
경상남도 창원의창구 봉림동,715,715,0,엘에이치피닉스포레,121.9,201911,18,"        41,000",3,2011,대봉로 27,,,,,,,,,
경상남도 창원의창구 봉림동,715,715,0,엘에이치피닉스포레,121.81,201911,14,"        46,800",15,2011,대봉로 27,,,,,,,,,
경상남도 창원의창구 봉림동,715,715,0,엘에이치피닉스포레,134.98,201911,11,"        45,500",1,2011,대봉로 27,,,,,,,,,
경상남도 창원의창구 봉림동,715,715,0,엘에이치피닉스포레,84.92,201911,9,"        35,000",11,2011,대봉로 27,,,,,,,,,
경상남도 창원의창구 용호동,67-2,67,2,무학,56.43,201911,8,"        21,000",3,1987,외동반림로 200,,,,,,,,,
경상남도 창원의창구 용호동,67-2,67,2,무학,56.43,201911,8,"        20,000",1,1987,외동반림로 200,,,,,,,,,
경상남도 창원의창구 용호동,67-2,67,2,무학,50.48,201911,4,"        17,600",2,1987,외동반림로 200,,,,,,,,,
경상남도 창원의창구 용호동,67-2,67,2,무학,56.43,201911,2,"        20,000",4,1987,외동반림로 200,,,,,,,,,
경상남도 창원의창구 용호동,67-2,67,2,무학,56.43,201911,1,"        16,000",3,1987,외동반림로 200,,,,,,,,,
경상남도 창원의창구 용호동,67-2,67,2,무학,56.43,201911,1,"        17,800",5,1987,외동반림로 200,,,,,,,,,
경상남도 창원의창구 용호동,70,70,0,용지 아이파크,84.7227,201911,22,"        70,000",18,2017,원이대로579번길 13,,,,,,,,,
경상남도 창원의창구 용호동,70,70,0,용지 아이파크,84.7227,201911,19,"        70,000",12,2017,원이대로579번길 13,,,,,,,,,
경상남도 창원의창구 용호동,70,70,0,용지 아이파크,114.807,201911,18,"        86,000",8,2017,원이대로579번길 13,,,,,,,,,
경상남도 창원의창구 용호동,70,70,0,용지 아이파크,84.7227,201911,17,"        68,000",13,2017,원이대로579번길 13,,,,,,,,,
경상남도 창원의창구 용호동,70,70,0,용지 아이파크,100.1915,201911,15,"        75,000",2,2017,원이대로579번길 13,,,,,,,,,
경상남도 창원의창구 용호동,70,70,0,용지 아이파크,100.1915,201911,15,"        83,000",11,2017,원이대로579번길 13,,,,,,,,,
경상남도 창원의창구 용호동,70,70,0,용지 아이파크,84.7312,201911,11,"        74,500",23,2017,원이대로579번길 13,,,,,,,,,
경상남도 창원의창구 용호동,70,70,0,용지 아이파크,114.807,201911,11,"        81,000",6,2017,원이대로579번길 13,,,,,,,,,
경상남도 창원의창구 소답동,119-6,119,6,정우빌라,62.83,201911,13,"        11,100",4,1994,의안로28번길 19,,,,,,,,,
경상남도 창원의창구 동읍 용정리,19-3,19,3,성진까치빌라1,59.61,201911,15,"         6,000",1,1992,단계로 84,,,,,,,,,
경상남도 창원의창구 동읍 용정리,20-13,20,13,성진까치빌라트5,53.46,201911,21,"         5,500",4,1997,용정길46번길 53,,,,,,,,,
경상남도 창원의창구 동읍 용정리,20-9,20,9,성진까치빌라트3,58.61,201911,14,"         7,000",10,1995,용정길46번길 49-1,,,,,,,,,
경상남도 창원의창구 동읍 용정리,20-9,20,9,성진까치빌라트3,59.66,201911,1,"         5,850",9,1995,용정길46번길 49-1,,,,,,,,,
경상남도 창원의창구 동읍 용잠리,215-18,215,18,창원1차비룡벨로스텔라,48.7657,201911,20,"        15,700",5,2018,의창대로 905,,,,,,,,,
경상남도 창원의창구 동읍 용잠리,217-4,217,4,이조아파트 1차,84.64,201911,8,"        12,500",3,2015,의창대로 886,,,,,,,,,
경상남도 창원의창구 동읍 용잠리,372-1,372,1,원창호수,84.78,201911,3,"         9,500",11,2001,의창대로 856,,,,,,,,,
경상남도 창원의창구 동읍 용잠리,364-1,364,1,신화버드뷰,84.749,201911,1,"        13,000",6,2009,의창대로 852,,,,,,,,,
경상남도 창원의창구 동읍 용잠리,130-1,130,1,신우한빛,84.75,201911,22,"        11,050",12,2000,용잠로35번길 24,,,,,,,,,
경상남도 창원의창구 동읍 송정리,23-1,23,1,동부산훼미리2차,78.03,201911,9,"         8,700",2,1998,용정길32번길 14,,,,,,,,,
경상남도 창원의창구 동읍 무성리,152,152,0,우성전원,66.385,201911,26,"         5,000",3,1991,무성길47번길 9,,,,,,,,,
경상남도 창원의창구 도계동,328-3,328,3,해바라기맨션(328-3),72.54,201911,29,"        15,300",3,1989,도계로50번길 6-8,,,,,,,,,
경상남도 창원의창구 도계동,340-1,340,1,해바라기맨션,50.31,201911,25,"        10,850",1,1989,도계로50번길 6-25,,,,,,,,,
경상남도 창원의창구 용호동,69,69,0,용지더샵레이크파크,84.475,201911,16,"        71,500",5,2017,외동반림로 156,,,,,,,,,
경상남도 창원의창구 용호동,69,69,0,용지더샵레이크파크,84.475,201911,16,"        66,500",4,2017,외동반림로 156,,,,,,,,,
경상남도 창원의창구 용호동,69,69,0,용지더샵레이크파크,119.2427,201911,12,"        89,700",23,2017,외동반림로 156,,,,,,,,,
경상남도 창원의창구 북면 감계리,231-10,231,10,감계 힐스테이트2차,84.8572,201911,2,"        25,750",5,2017,감계로 341,,,,,,,,,
경상남도 창원의창구 북면 감계리,231-10,231,10,감계 힐스테이트2차,70.1076,201911,1,"        23,000",3,2017,감계로 341,,,,,,,,,
경상남도 창원의창구 용호동,69,69,0,용지더샵레이크파크,84.475,201911,12,"        71,000",9,2017,외동반림로 156,,,,,,,,,
경상남도 창원의창구 용호동,69,69,0,용지더샵레이크파크,101.9047,201911,12,"        83,000",22,2017,외동반림로 156,,,,,,,,,
경상남도 창원의창구 용호동,69,69,0,용지더샵레이크파크,84.475,201911,11,"        69,000",24,2017,외동반림로 156,,,,,,,,,
경상남도 창원의창구 용호동,69,69,0,용지더샵레이크파크,84.475,201911,8,"        63,900",11,2017,외동반림로 156,,,,,,,,,
경상남도 창원의창구 용호동,69,69,0,용지더샵레이크파크,84.475,201911,6,"        68,000",4,2017,외동반림로 156,,,,,,,,,
경상남도 창원의창구 용호동,69,69,0,용지더샵레이크파크,119.2427,201911,5,"        84,500",9,2017,외동반림로 156,,,,,,,,,
경상남도 창원의창구 용호동,69,69,0,용지더샵레이크파크,119.2427,201911,2,"        81,000",3,2017,외동반림로 156,,,,,,,,,
경상남도 창원의창구 용호동,69,69,0,용지더샵레이크파크,84.475,201911,1,"        71,300",23,2017,외동반림로 156,,,,,,,,,
경상남도 창원의창구 도계동,329,329,0,한마음코아,49.44,201911,9,"         9,400",11,1992,도계로50번길 6-46,,,,,,,,,
경상남도 창원의창구 용호동,69,69,0,용지더샵레이크파크,59.9975,201911,26,"        53,000",21,2017,외동반림로 156,,,,,,,,,
경상남도 창원의창구 용호동,69,69,0,용지더샵레이크파크,84.475,201911,23,"        70,000",12,2017,외동반림로 156,,,,,,,,,
경상남도 창원의창구 용호동,69,69,0,용지더샵레이크파크,84.475,201911,23,"        69,500",21,2017,외동반림로 156,,,,,,,,,
경상남도 창원의창구 용호동,69,69,0,용지더샵레이크파크,59.9975,201911,23,"        50,000",18,2017,외동반림로 156,,,,,,,,,
경상남도 창원의창구 용호동,69,69,0,용지더샵레이크파크,84.475,201911,21,"        57,100",3,2017,외동반림로 156,,,,,,,,,
경상남도 창원의창구 용호동,69,69,0,용지더샵레이크파크,101.9047,201911,19,"        78,500",12,2017,외동반림로 156,,,,,,,,,
경상남도 창원의창구 동읍 무성리,293,293,0,동보미리내타운,59.13,201911,3,"         5,400",15,2001,무성길47번길 24,,,,,,,,,
경상남도 창원의창구 도계동,408-4,408,4,화목그린타워,83.74,201911,4,"        19,500",15,2002,태복산로15번길 36,,,,,,,,,
경상남도 창원의창구 북면 감계리,231-10,231,10,감계 힐스테이트2차,84.8572,201911,26,"        25,500",17,2017,감계로 341,,,,,,,,,
경상남도 창원의창구 북면 감계리,231-10,231,10,감계 힐스테이트2차,84.8572,201911,23,"        25,700",22,2017,감계로 341,,,,,,,,,
경상남도 창원의창구 북면 감계리,231-10,231,10,감계 힐스테이트2차,59.2812,201911,23,"        20,600",16,2017,감계로 341,,,,,,,,,
경상남도 창원의창구 북면 감계리,231-10,231,10,감계 힐스테이트2차,101.3891,201911,23,"        33,600",14,2017,감계로 341,,,,,,,,,
경상남도 창원의창구 북면 감계리,231-10,231,10,감계 힐스테이트2차,101.3891,201911,11,"        33,000",11,2017,감계로 341,,,,,,,,,
경상남도 창원의창구 북면 감계리,231-10,231,10,감계 힐스테이트2차,59.2812,201911,9,"        19,500",9,2017,감계로 341,,,,,,,,,
