□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다.",,,,,,,,,,,,,,,,
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)",,,,,,,,,,,,,,,,
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
□ 검색조건,,,,,,,,,,,,,,,,
계약일자 : 2021-01-01 ~ 2021-12-31,,,,실거래 구분 : 단독다가구(매매),,,,,주소구분 : 지번 주소,,,,,,,
시도 : 경상남도,,,,시군구 : 창원시 마산합포구,,,,,읍면동 : 전체,,,,,,,
단지명 : 전체,,,,면적 : 전체,,,,,금액선택 : 전체,,,,,,,
,,,,,,,,,,,,,,,,
NO,시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
170,경상남도 창원시 마산합포구 평화동,1*,단독,12m미만,146.19,148.80,202110,20,"16,500",-,-,1982,문화북5길,-,-,-
171,경상남도 창원시 마산합포구 진동면 진동리,3**,단독,8m미만,76.24,240.00,202110,19,"19,500",-,-,2008,서동촌길,-,-,-
172,경상남도 창원시 마산합포구 진전면 임곡리,3**,단독,8m미만,39.67,165.00,202110,19,"6,560",-,-,,진목길,20211104,-,-
173,경상남도 창원시 마산합포구 추산동,7*,단독,12m미만,38.28,107.10,202110,19,"7,500",-,-,1973,몽고정길,-,-,-
174,경상남도 창원시 마산합포구 진전면 임곡리,3**,단독,8m미만,39.67,234.00,202110,19,"7,400",-,-,1998,진목길,-,-,-
175,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,41.62,92.00,202110,19,"25,000",-,-,1998,합포북2길,-,-,-
176,경상남도 창원시 마산합포구 문화동,*,단독,8m미만,42.00,109.10,202110,18,"26,000",-,-,1998,문화북6길,-,-,-
177,경상남도 창원시 마산합포구 상남동,1**,단독,8m미만,94.30,119.00,202110,18,"27,200",-,-,1998,허당로,20211213,-,-
178,경상남도 창원시 마산합포구 상남동,2**,단독,8m미만,32.50,79.00,202110,17,"24,500",-,-,,합포서7길,-,-,-
179,경상남도 창원시 마산합포구 신월동,3*,다가구,8m미만,95.84,70.00,202110,16,"25,000",-,-,1998,반월북9길,20211201,-,-
180,경상남도 창원시 마산합포구 월영동,1**,단독,8m미만,114.28,202.00,202110,16,"21,000",-,-,1978,문화서6길,-,-,-
181,경상남도 창원시 마산합포구 신월동,3*,단독,8m미만,84.06,96.00,202110,15,"30,000",-,-,1998,반월북7길,-,-,-
182,경상남도 창원시 마산합포구 진전면 동산리,1**,단독,8m미만,153.36,536.00,202110,15,"23,500",-,-,1998,동산1길,-,-,-
183,경상남도 창원시 마산합포구 자산동,1**,다가구,8m미만,199.72,229.00,202110,14,"32,124",-,-,,자산동12길,-,-,-
184,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,30.97,52.80,202110,14,"15,800",-,-,,합포북13길,-,-,-
185,경상남도 창원시 마산합포구 교원동,1*,단독,8m미만,162.76,156.00,202110,14,"20,000",-,-,1988,노산서18길,-,-,-
186,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,29.83,37.00,202110,14,"20,500",-,-,1998,합포북17길,-,-,-
187,경상남도 창원시 마산합포구 신월동,4*,단독,8m미만,85.99,96.00,202110,14,"27,200",-,-,,반월남8길,-,-,-
188,경상남도 창원시 마산합포구 월영동,1**,단독,8m미만,53.13,114.00,202110,13,"17,000",-,-,1976,문화서6길,20220110,-,-
189,경상남도 창원시 마산합포구 진북면 인곡리,5**,단독,8m미만,98.61,537.00,202110,13,"34,500",-,-,2014,의림로,-,-,-
190,경상남도 창원시 마산합포구 상남동,1**,단독,8m미만,26.55,30.00,202110,13,"18,500",-,-,,회원천남길,-,-,-
191,경상남도 창원시 마산합포구 상남동,1**,단독,8m미만,16.50,32.00,202110,13,"2,400",-,-,1998,회원천남길,-,-,-
192,경상남도 창원시 마산합포구 문화동,1*,단독,12m미만,162.50,158.30,202110,13,"27,000",-,-,1986,문화서7길,20220119,-,-
193,경상남도 창원시 마산합포구 진전면 고사리,1***,단독,8m미만,110.25,209.00,202110,13,"6,050",-,-,1998,의산삼일로,-,-,-
194,경상남도 창원시 마산합포구 문화동,1*,단독,8m미만,112.02,95.40,202110,12,"17,000",-,-,1984,문화서8길,-,-,-
195,경상남도 창원시 마산합포구 문화동,1*,단독,8m미만,120.83,152.70,202110,12,"25,000",-,-,1998,문화서8길,-,-,-
196,경상남도 창원시 마산합포구 장군동1가,*,단독,8m미만,48.75,61.20,202110,12,"7,500",-,-,1998,반월북4길,-,-,-
197,경상남도 창원시 마산합포구 상남동,2**,단독,8m미만,70.85,129.00,202110,12,"28,800",-,-,1983,합포서1길,-,-,-
198,경상남도 창원시 마산합포구 반월동,3*,단독,8m미만,94.54,103.70,202110,12,"30,000",-,-,1995,반월북3길,-,-,-
199,경상남도 창원시 마산합포구 신월동,3*,단독,8m미만,75.04,93.00,202110,12,"25,000",-,-,1974,반월남1길,-,-,-
200,경상남도 창원시 마산합포구 대창동,2**,단독,8m미만,115.43,141.40,202110,12,"23,000",-,-,1978,문화서1길,-,-,-
201,경상남도 창원시 마산합포구 월영동,7*,단독,8m미만,34.78,195.00,202110,12,"23,500",-,-,1998,문화서13길,-,-,-
202,경상남도 창원시 마산합포구 문화동,1*,단독,8m미만,43.17,105.80,202110,12,"17,000",-,-,1976,문화서9길,-,-,-
203,경상남도 창원시 마산합포구 산호동,5*,단독,8m미만,87.57,96.90,202110,11,"7,500",-,-,1998,산호서1길,-,-,-
204,경상남도 창원시 마산합포구 교방동,3**,단독,8m미만,159.02,232.40,202110,09,"28,500",-,-,1983,교방시장2길,-,-,-
205,경상남도 창원시 마산합포구 진전면 오서리,4**,단독,12m미만,98.46,198.00,202110,09,"12,800",-,-,2009,오서로,-,-,-
206,경상남도 창원시 마산합포구 대성동1가,*,단독,8m미만,158.35,253.40,202110,09,"43,000",-,-,1990,반월북5길,-,-,-
207,경상남도 창원시 마산합포구 월영동,*,단독,8m미만,88.36,100.00,202110,09,"28,700",-,-,2002,반월남4길,20220108,-,-
208,경상남도 창원시 마산합포구 산호동,1*,단독,8m미만,160.79,164.50,202110,09,"23,500",-,-,1987,산호북5길,-,-,-
209,경상남도 창원시 마산합포구 대성동1가,*,단독,8m미만,132.12,156.70,202110,08,"33,000",-,-,1990,반월북5길,20211028,-,-
210,경상남도 창원시 마산합포구 산호동,2**,단독,8m미만,96.50,139.00,202110,08,"13,000",-,-,1996,산호남10길,-,-,-
211,경상남도 창원시 마산합포구 자산동,1**,단독,12m미만,26.45,10.00,202110,08,"3,900",-,-,1998,자산동9길,-,-,-
212,경상남도 창원시 마산합포구 구산면 수정리,3**,단독,8m미만,76.03,207.00,202110,08,"4,000",-,-,1998,수정1길,-,-,-
213,경상남도 창원시 마산합포구 중앙동2가,*,단독,8m미만,101.68,115.50,202110,08,"17,400",-,-,1979,중앙동4길,-,-,-
214,경상남도 창원시 마산합포구 문화동,1*,단독,8m미만,41.40,127.20,202110,08,"21,500",-,-,1998,문화서9길,-,-,-
215,경상남도 창원시 마산합포구 월영동,7*,단독,8m미만,69.75,294.00,202110,08,"27,000",-,-,1995,문화서13길,-,-,-
216,경상남도 창원시 마산합포구 대성동1가,*,단독,8m미만,39.67,89.30,202110,08,"24,803",-,-,1998,반월북8길,-,-,-
217,경상남도 창원시 마산합포구 대성동1가,*,단독,8m미만,132.12,156.70,202110,08,"33,000",-,-,1990,반월북5길,-,-,-
218,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,66.05,74.00,202110,07,"22,150",-,-,1998,합포북14길,-,-,-
219,경상남도 창원시 마산합포구 자산동,3**,단독,8m미만,72.33,86.00,202110,07,"8,000",-,-,1998,자산남11길,-,-,-
220,경상남도 창원시 마산합포구 대성동1가,*,단독,8m미만,81.10,142.10,202110,07,"26,743",-,-,1998,반월북5길,-,-,-
221,경상남도 창원시 마산합포구 반월동,5*,단독,8m미만,55.54,142.10,202110,07,"27,800",-,-,1977,반월남1길,20211207,-,-
222,경상남도 창원시 마산합포구 월영동,1**,단독,8m미만,81.00,165.00,202110,06,"22,000",-,-,,문화서1길,-,-,-
223,경상남도 창원시 마산합포구 대창동,7*,단독,12m미만,32.86,144.40,202110,06,"24,000",-,-,1998,문화서1길,-,-,-
224,경상남도 창원시 마산합포구 대성동1가,*,단독,8m미만,47.83,112.40,202110,06,"25,000",-,-,1970,반월북8길,-,-,-
225,경상남도 창원시 마산합포구 문화동,1*,단독,8m미만,70.58,132.20,202110,05,"21,000",-,-,1984,문화서12길,-,-,-
226,경상남도 창원시 마산합포구 산호동,6**,단독,8m미만,20.17,34.00,202110,05,"12,000",-,-,,회원천북길,20211028,-,-
227,경상남도 창원시 마산합포구 문화동,1*,단독,8m미만,199.92,281.00,202110,05,"29,000",-,-,1998,문화서8길,-,-,-
228,경상남도 창원시 마산합포구 장군동1가,*,단독,8m미만,131.31,133.60,202110,05,"31,000",-,-,1990,중앙남11길,20220103,-,-
229,경상남도 창원시 마산합포구 구산면 수정리,3**,단독,8m미만,76.03,207.00,202110,05,"4,100",-,-,,수정1길,20211005,-,-
230,경상남도 창원시 마산합포구 산호동,6**,단독,8m미만,20.17,34.00,202110,05,"12,000",-,-,1998,회원천북길,-,-,-
231,경상남도 창원시 마산합포구 문화동,1*,단독,8m미만,199.92,281.00,202110,05,"29,000",-,-,1998,문화서8길,20211227,-,-
232,경상남도 창원시 마산합포구 진전면 오서리,1***,단독,8m미만,91.25,460.00,202110,05,"18,000",-,-,2010,탑동길,20211102,-,-
233,경상남도 창원시 마산합포구 성호동,5*,단독,8m미만,26.45,94.00,202110,05,"6,500",-,-,1998,성호동3길,-,-,-
234,경상남도 창원시 마산합포구 신창동,*,단독,8m미만,126.63,191.40,202110,04,"18,000",-,-,1938,반월시장1길,-,-,-
235,경상남도 창원시 마산합포구 완월동,1**,단독,12m미만,93.34,93.00,202110,02,"12,200",-,-,1989,완월북5길,-,-,-
236,경상남도 창원시 마산합포구 완월동,1**,단독,12m미만,93.34,93.00,202110,02,"12,200",-,-,1989,완월북5길,20211026,-,-
237,경상남도 창원시 마산합포구 자산동,9*,단독,8m미만,37.98,89.00,202110,01,"23,000",-,-,1998,자산동18길,-,-,-
238,경상남도 창원시 마산합포구 상남동,3*,다가구,8m미만,392.07,255.00,202109,30,"87,000",-,-,2017,노산북1길,-,-,-
239,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,48.45,105.00,202109,30,"19,800",-,-,1993,자산동2길,-,-,-
240,경상남도 창원시 마산합포구 자산동,9*,단독,8m미만,92.79,162.00,202109,29,"27,698",-,-,1998,자산동16길,-,-,-
241,경상남도 창원시 마산합포구 구산면 내포리,1***,단독,8m미만,31.56,53.00,202109,29,"3,000",-,-,1998,욱곡1길,-,-,-
242,경상남도 창원시 마산합포구 월영동,*,단독,8m미만,63.20,33.00,202109,28,"20,000",-,-,1998,,-,-,-
243,경상남도 창원시 마산합포구 상남동,1**,단독,8m미만,51.07,99.00,202109,28,"9,000",-,-,1998,노산동6길,-,-,-
244,경상남도 창원시 마산합포구 교방동,3**,단독,12m미만,151.64,109.00,202109,28,"10,000",-,-,1993,회원서10길,-,-,-
245,경상남도 창원시 마산합포구 상남동,3**,단독,8m미만,28.00,40.00,202109,27,"4,000",-,-,1983,교방천북길,-,-,-
246,경상남도 창원시 마산합포구 진동면 신기리,1**,단독,8m미만,53.58,377.00,202109,27,"13,500",-,-,1998,죽전샛길,-,-,-
247,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,39.67,102.00,202109,25,"27,500",-,-,1998,합포북5길,-,-,-
248,경상남도 창원시 마산합포구 장군동1가,1*,단독,8m미만,37.09,82.60,202109,25,"21,200",-,-,1968,반월북5길,-,-,-
249,경상남도 창원시 마산합포구 완월동,1**,단독,8m미만,49.13,112.00,202109,25,"6,600",-,-,1983,완월북9길,-,-,-
250,경상남도 창원시 마산합포구 문화동,*,다가구,12m미만,194.34,130.60,202109,25,"16,000",-,-,1994,문화북2길,-,-,-
251,경상남도 창원시 마산합포구 문화동,1*,단독,8m미만,31.02,46.40,202109,25,"10,000",-,-,1984,문화서8길,-,-,-
252,경상남도 창원시 마산합포구 문화동,*,단독,8m미만,37.16,79.30,202109,24,"4,000",-,-,1998,문화북6길,-,-,-
253,경상남도 창원시 마산합포구 진전면 시락리,1**,단독,8m미만,42.97,374.00,202109,24,"10,500",-,-,1998,웃소포길,-,-,-
254,경상남도 창원시 마산합포구 진북면 추곡리,6**,단독,8m미만,136.34,380.00,202109,24,"25,000",-,-,1997,추곡2길,-,-,-
255,경상남도 창원시 마산합포구 진동면 요장리,2**,단독,8m미만,119.58,175.00,202109,23,"8,490",-,-,2003,주도2길,-,-,-
256,경상남도 창원시 마산합포구 산호동,6**,단독,8m미만,27.00,25.00,202109,23,"14,600",-,-,,회원천북길,-,-,-
257,경상남도 창원시 마산합포구 구산면 수정리,9**,단독,8m미만,172.10,286.00,202109,23,"9,700",-,-,1998,수정2길,-,-,-
258,경상남도 창원시 마산합포구 반월동,3*,다가구,8m미만,125.58,119.30,202109,20,"30,000",-,-,1994,반월북3길,-,-,-
259,경상남도 창원시 마산합포구 상남동,7*,단독,8m미만,43.24,104.00,202109,19,"9,950",-,-,1969,노산남2길,-,-,-
260,경상남도 창원시 마산합포구 대성동1가,*,단독,8m미만,56.26,90.20,202109,18,"23,500",-,-,1998,반월북8길,-,-,-
261,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,31.07,119.00,202109,18,"26,640",-,-,1998,합포북8길,-,-,-
262,경상남도 창원시 마산합포구 교방동,2**,단독,8m미만,39.01,96.00,202109,18,"7,100",-,-,1975,교방동3길,20211208,-,-
263,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,53.16,89.00,202109,17,"23,000",-,-,1998,자산동3길,-,-,-
264,경상남도 창원시 마산합포구 진전면 양촌리,7**,단독,12m미만,129.49,311.00,202109,17,"12,300",-,-,1998,대정1길,-,-,-
265,경상남도 창원시 마산합포구 자산동,3*,단독,8m미만,96.72,188.00,202109,17,"30,000",-,-,1998,자산동14길,-,-,-
266,경상남도 창원시 마산합포구 교방동,3**,단독,12m미만,151.00,145.20,202109,17,"28,000",-,-,1994,교방시장3길,-,-,-
267,경상남도 창원시 마산합포구 진북면 신촌리,2**,단독,8m미만,67.50,280.00,202109,16,"13,190",-,-,1997,신촌마을길,20211018,-,-
268,경상남도 창원시 마산합포구 진북면 신촌리,2**,단독,8m미만,67.50,280.00,202109,16,"13,190",-,-,1997,신촌마을길,-,-,-
269,경상남도 창원시 마산합포구 진동면 진동리,5**,단독,8m미만,61.47,261.00,202109,16,"17,750",-,-,1998,성산안길,-,-,-
270,경상남도 창원시 마산합포구 진동면 고현리,3**,단독,8m미만,99.09,212.40,202109,16,"10,500",-,-,2004,고현장터길,-,-,-
271,경상남도 창원시 마산합포구 신월동,2*,단독,8m미만,35.54,67.00,202109,16,"4,000",-,-,1995,반월서3길,-,-,-
272,경상남도 창원시 마산합포구 자산동,2**,단독,8m미만,49.19,129.00,202109,16,"8,500",-,-,1974,자산서4길,-,-,-
273,경상남도 창원시 마산합포구 진북면 신촌리,2**,단독,8m미만,67.50,280.00,202109,16,"13,190",-,-,1997,신촌마을길,20211015,-,-
274,경상남도 창원시 마산합포구 월영동,9*,단독,8m미만,29.70,40.00,202109,15,"8,500",-,-,1998,,-,-,-
275,경상남도 창원시 마산합포구 진전면 오서리,5**,단독,8m미만,118.13,281.00,202109,15,"13,600",-,-,1998,오서9길,-,-,-
276,경상남도 창원시 마산합포구 신월동,2*,단독,8m미만,66.78,114.00,202109,14,"5,000",-,-,2004,반월서2길,-,-,-
277,경상남도 창원시 마산합포구 문화동,1*,단독,8m미만,59.14,109.10,202109,14,"14,000",-,-,1998,문화서9길,-,-,-
278,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,81.49,82.00,202109,14,"8,000",-,-,1980,자산동9길,-,-,-
279,경상남도 창원시 마산합포구 산호동,3*,단독,12m미만,76.50,168.90,202109,13,"14,000",-,-,1973,산호남2길,-,-,-
280,경상남도 창원시 마산합포구 구산면 내포리,1***,단독,8m미만,81.72,251.00,202109,13,"4,500",-,-,2004,욱곡2길,-,-,-
281,경상남도 창원시 마산합포구 구산면 내포리,1***,단독,8m미만,64.13,131.00,202109,11,"7,650",-,-,1992,욱곡2길,-,-,-
282,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,47.60,136.00,202109,11,"26,955",-,-,1998,자산동2길,-,-,-
283,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,79.45,205.00,202109,10,"34,538",-,-,,자산동5길,-,-,-
284,경상남도 창원시 마산합포구 상남동,1**,단독,8m미만,19.80,40.00,202109,09,"19,700",-,-,1998,합포서10길,-,-,-
285,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,154.38,129.00,202109,09,"33,500",-,-,1995,합포남5길,-,-,-
286,경상남도 창원시 마산합포구 장군동1가,*,단독,8m미만,43.44,155.40,202109,08,"26,500",-,-,1968,반월북4길,-,-,-
287,경상남도 창원시 마산합포구 월영동,*,단독,8m미만,63.58,112.00,202109,08,"15,000",-,-,1976,문화북6길,-,-,-
288,경상남도 창원시 마산합포구 진동면 신기리,4**,단독,8m미만,45.80,126.00,202109,08,"6,000",-,-,1998,신기남산길,-,-,-
289,경상남도 창원시 마산합포구 상남동,2**,단독,8m미만,38.81,116.00,202109,08,"27,300",-,-,1998,합포서2길,-,-,-
290,경상남도 창원시 마산합포구 신월동,4*,단독,8m미만,33.06,122.00,202109,07,"7,000",-,-,1998,반월서12길,-,-,-
291,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,29.83,37.00,202109,07,"12,000",-,-,1998,합포북17길,-,-,-
292,경상남도 창원시 마산합포구 월영동,6**,단독,8m미만,134.87,149.00,202109,07,"8,000",-,-,1976,월영남5길,-,-,-
293,경상남도 창원시 마산합포구 진전면 오서리,5**,단독,8m미만,105.30,487.00,202109,07,"11,000",-,-,1991,오서로,-,-,-
294,경상남도 창원시 마산합포구 장군동1가,1*,단독,8m미만,52.25,185.10,202109,06,"29,500",-,-,1983,반월북5길,-,-,-
295,경상남도 창원시 마산합포구 진전면 여양리,1**,단독,8m미만,26.79,460.00,202109,06,"5,360",-,-,1998,옥방내동길,-,-,-
296,경상남도 창원시 마산합포구 월영동,1**,단독,8m미만,23.14,97.00,202109,06,"11,500",-,-,,문화서1길,-,-,-
297,경상남도 창원시 마산합포구 교방동,3*,단독,8m미만,111.93,99.00,202109,04,"15,000",-,-,1975,노산서21길,-,-,-
298,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,57.28,79.00,202109,04,"23,000",-,-,1983,합포북6길,-,-,-
299,경상남도 창원시 마산합포구 상남동,1**,단독,8m미만,48.63,136.00,202109,04,"12,000",-,-,1998,노산남4길,-,-,-
300,경상남도 창원시 마산합포구 신월동,4*,단독,8m미만,47.21,109.00,202109,04,"23,200",-,-,1970,반월남8길,-,-,-
301,경상남도 창원시 마산합포구 진전면 오서리,1***,단독,8m미만,26.45,450.00,202109,03,"5,400",-,-,1998,회동길,-,-,-
302,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,38.55,84.50,202109,03,"24,500",-,-,1998,합포북10길,-,-,-
303,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,47.99,78.00,202109,03,"24,000",-,-,1998,회원천북길,-,-,-
304,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,47.99,78.00,202109,03,"24,000",-,-,1985,회원천북길,20210923,-,-
305,경상남도 창원시 마산합포구 진전면 임곡리,4**,단독,8m미만,95.87,329.00,202109,03,"10,000",-,-,1998,임곡길,-,-,-
306,경상남도 창원시 마산합포구 구산면 옥계리,1**,단독,8m미만,51.75,136.00,202109,02,"13,700",-,-,2009,옥계로,-,-,-
307,경상남도 창원시 마산합포구 진북면 망곡리,1**,단독,8m미만,145.55,692.00,202109,02,"27,000",-,-,2004,연동3길,-,-,-
308,경상남도 창원시 마산합포구 산호동,5*,단독,12m미만,97.65,99.20,202109,01,"18,000",-,-,1973,바냇들1길,-,-,-
309,경상남도 창원시 마산합포구 상남동,2**,단독,8m미만,49.32,102.00,202109,01,"25,000",-,-,1968,합포서4길,-,-,-
310,경상남도 창원시 마산합포구 장군동2가,*,단독,8m미만,42.21,56.50,202109,01,"4,650",-,-,,중앙남6길,-,-,-
311,경상남도 창원시 마산합포구 성호동,9*,단독,8m미만,80.20,346.00,202108,31,"13,800",-,-,1980,성호서9길,-,-,-
312,경상남도 창원시 마산합포구 구산면 유산리,1**,단독,8m미만,74.14,408.00,202108,30,"10,000",-,-,1998,유천길,-,-,-
313,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,48.01,33.00,202108,30,"10,000",-,-,1970,합포북22길,-,-,-
314,경상남도 창원시 마산합포구 진전면 창포리,6*,단독,8m미만,97.89,939.00,202108,29,"40,000",-,-,2012,회진로,20211020,-,-
315,경상남도 창원시 마산합포구 진전면 고사리,5**,단독,8m미만,83.00,126.00,202108,28,"9,780",-,-,1998,의산삼일로,-,-,-
316,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,44.56,96.00,202108,28,"12,700",-,-,1973,자산삼거리로,-,-,-
317,경상남도 창원시 마산합포구 월영동,*,단독,8m미만,36.60,64.00,202108,28,"18,800",-,-,1998,반월남4길,-,-,-
318,경상남도 창원시 마산합포구 월영동,*,단독,8m미만,19.83,78.00,202108,28,"19,200",-,-,1998,반월남7길,-,-,-
319,경상남도 창원시 마산합포구 완월동,1**,단독,8m미만,38.18,142.00,202108,27,"8,100",-,-,1985,완월북5길,-,-,-
320,경상남도 창원시 마산합포구 월영동,*,단독,8m미만,21.80,30.00,202108,27,"17,000",-,-,1998,반월시장1길,-,-,-
321,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,50.26,132.00,202108,26,"22,700",-,-,1998,자산동10길,-,-,-
322,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,47.56,111.00,202108,26,"23,900",-,-,1998,합포북13길,-,-,-
323,경상남도 창원시 마산합포구 상남동,2**,단독,8m미만,98.18,140.00,202108,26,"31,700",-,-,1972,합포서7길,-,-,-
324,경상남도 창원시 마산합포구 교방동,3*,단독,8m미만,19.47,67.00,202108,25,"4,000",-,-,1973,교방동7길,20211122,-,-
325,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,32.33,60.00,202108,25,"20,000",-,-,1998,자산동10길,-,-,-
326,경상남도 창원시 마산합포구 진전면 시락리,1**,단독,8m미만,98.34,698.00,202108,24,"37,000",-,-,2014,회진로,-,-,-
327,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,46.48,83.00,202108,24,"20,800",-,-,,자산동12길,-,-,-
328,경상남도 창원시 마산합포구 대창동,1**,단독,8m미만,14.88,77.20,202108,24,"11,000",-,-,1998,문화서3길,20211029,-,-
329,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,41.13,69.00,202108,24,"21,200",-,-,1995,합포북10길,-,-,-
330,경상남도 창원시 마산합포구 산호동,3*,단독,8m미만,103.44,94.80,202108,23,"5,000",-,-,1976,산호북14길,-,-,-
331,경상남도 창원시 마산합포구 교원동,7*,단독,8m미만,46.94,136.00,202108,22,"7,500",-,-,1998,노산남9길,-,-,-
332,경상남도 창원시 마산합포구 산호동,3*,단독,8m미만,115.64,138.00,202108,21,"30,000",-,-,1977,용마로,-,-,-
333,경상남도 창원시 마산합포구 신월동,4*,단독,8m미만,175.03,202.00,202108,21,"23,000",-,-,1992,반월서10길,-,-,-
334,경상남도 창원시 마산합포구 문화동,1*,단독,8m미만,74.44,111.50,202108,21,"15,000",-,-,1998,문화서12길,-,-,-
335,경상남도 창원시 마산합포구 구산면 옥계리,8**,단독,8m미만,79.32,374.00,202108,20,"9,000",-,-,1998,구산신촌3길,-,-,-
336,경상남도 창원시 마산합포구 교원동,8*,단독,8m미만,30.18,33.00,202108,20,"2,500",-,-,1998,노산남11길,-,-,-
337,경상남도 창원시 마산합포구 신월동,4*,단독,8m미만,33.06,155.00,202108,20,"12,000",-,-,1998,반월서10길,-,-,-
338,경상남도 창원시 마산합포구 상남동,2**,단독,8m미만,26.40,67.00,202108,19,"22,000",-,-,1998,합포서7길,-,-,-
339,경상남도 창원시 마산합포구 산호동,6**,단독,8m미만,51.27,36.00,202108,19,"12,500",-,-,1998,회원천북길,-,-,-
340,경상남도 창원시 마산합포구 완월동,2**,단독,8m미만,21.42,50.00,202108,19,"5,700",-,-,1998,완월북1길,-,-,-
341,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,19.64,46.00,202108,19,"15,400",-,-,1998,합포북20길,-,-,-
342,경상남도 창원시 마산합포구 구산면 내포리,1***,단독,8m미만,74.86,132.00,202108,19,"5,200",-,-,1998,욱곡1길,-,-,-
343,경상남도 창원시 마산합포구 신창동,*,단독,12m미만,124.11,122.30,202108,19,"15,700",-,-,1998,반월남2길,-,-,-
344,경상남도 창원시 마산합포구 진전면 이명리,1**,단독,8m미만,117.81,870.00,202108,19,"28,440",-,-,2011,이명1길,-,-,-
345,경상남도 창원시 마산합포구 진전면 이명리,1**,단독,8m미만,117.81,870.00,202108,19,"28,500",-,-,2011,이명1길,20210910,-,-
346,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,39.67,102.00,202108,18,"27,500",-,-,1998,합포북5길,20211012,-,-
347,경상남도 창원시 마산합포구 대성동1가,1*,단독,8m미만,57.69,205.00,202108,18,"27,500",-,-,1998,반월북8길,-,-,-
348,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,107.64,117.00,202108,18,"23,300",-,-,2002,합포북14길,-,-,-
349,경상남도 창원시 마산합포구 상남동,4*,단독,8m미만,129.57,122.00,202108,18,"15,000",-,-,1989,노산북6길,-,-,-
350,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,41.30,102.00,202108,18,"26,000",-,-,1998,합포북17길,-,-,-
351,경상남도 창원시 마산합포구 자산동,4*,단독,8m미만,79.20,137.00,202108,17,"24,415",-,-,1998,자산동15길,-,-,-
352,경상남도 창원시 마산합포구 산호동,4**,다가구,8m미만,120.23,109.00,202108,17,"29,700",-,-,2003,합포북5길,-,-,-
353,경상남도 창원시 마산합포구 장군동4가,1*,단독,8m미만,138.30,135.50,202108,16,"24,800",-,-,1994,완월동8길,-,-,-
354,경상남도 창원시 마산합포구 반월동,3*,단독,8m미만,108.57,107.70,202108,16,"27,000",-,-,1995,반월북3길,-,-,-
355,경상남도 창원시 마산합포구 반월동,3*,단독,8m미만,108.57,107.70,202108,16,"27,000",-,-,1995,반월북3길,-,-,-
356,경상남도 창원시 마산합포구 월남동4가,*,다가구,8m미만,338.27,152.10,202108,16,"89,000",-,-,2014,문화동12길,-,-,-
